time,chiJ_vector,chiJ_klt2p5,rho_total,initial_scale,precondition_epsA,lorenz_shadow_relative_vector_rms,longitudinal_field_fraction,spherical_safe_kmax,kinit_effective,dt,seed,gauss_constraint_relative_rms,escape_speed_over_c,beta_energy_mean,frac_beta_lt1
3.1,-0.782536069509,-0.752197849191,0.460230506256,,,0.000257490302941,0.00403366113858,,,,,2.81407981621e-17,0.00838991763991,2.98709796469,0.00035592199677
3.2,-0.764009337786,-0.741136919643,0.460218987431,,,0.000464659028745,0.00134075286429,,,,,3.40212195922e-17,0.00932022708986,2.98149802725,0.000248516863224
3.3,-0.590056082929,-0.600664151289,0.460204392662,,,0.000722180458927,0.000526065030665,,,,,4.57950077435e-17,0.0101202354265,2.9774736041,0.000188168890392
3.4,-0.352992912566,-0.395052206913,0.460192272315,,,0.00115132516211,0.000285895539232,,,,,7.37841886724e-17,0.010828871125,2.97590358957,0.000169378721689
3.5,-0.152266900618,-0.219378582146,0.460187160063,,,0.00153402088051,0.000281979614348,,,,,8.27363428235e-17,0.0114785922442,2.97722309638,0.000184292420623
3.6,-0.0120119233106,-0.0987551167659,0.460190804341,,,0.000953081468402,0.000466433094467,,,,,5.33164916599e-17,0.0120853831248,2.9831503897,0.000237725115011
3.7,0.0725510774514,-0.0260885733403,0.460201696555,,,0.000623584873773,0.000886077855204,,,,,3.81030649577e-17,0.0126584662654,2.997877959,0.000347798866511
3.8,0.110081601639,0.00834394799758,0.460215990383,,,0.000454458920759,0.00162206198752,,,,,3.0398722152e-17,0.013205755146,3.02899325496,0.00054057841915
3.9,0.103744827425,0.00744505373549,0.460229289564,,,0.00032696193801,0.002662801122,,,,,2.7080052326e-17,0.0136680279763,3.0809563797,0.00080516771465
4,0.0461825858019,-0.0386733140527,0.460238416652,,,0.00024894283115,0.00341534300565,,,,,2.58865094658e-17,0.014055689389,3.13358588107,0.0010115462041
4.1,-0.0572302781706,-0.154557706203,0.460242318461,,,0.000272094663626,0.0032882144317,,,,,2.44445019749e-17,0.0143560238543,3.15677873358,0.00104222805521
4.2,0.0746132864762,-0.205777684435,0.460241808672,,,0.000380068377058,0.00307843196402,,,,,2.42976337739e-17,0.0145116505406,3.15845947046,0.000969890950542
4.3,0.446702849643,0.199155283197,0.460238575908,,,0.000534080608583,0.0034980001391,,,,,2.19105698189e-17,0.0144665861673,3.16109001419,0.000891548460698
4.4,0.489949018562,0.33842272821,0.460234198481,,,0.000684302213216,0.00488624310322,,,,,2.08871505022e-17,0.0142600985609,3.17616152827,0.000845930103805
4.5,0.440968990792,0.330081123266,0.460229643861,,,0.000771775977511,0.00752607298937,,,,,2.04124405915e-17,0.0139407118779,3.20562585334,0.000846636596109
4.6,0.382749417904,0.296139085272,0.460225294018,,,0.000771082560954,0.011648490066,,,,,1.94071616114e-17,0.0135981457729,3.24579099709,0.000900551105283
4.7,0.329737321622,0.257481077453,0.460221259093,,,0.000696691366819,0.0172275483994,,,,,1.98034768022e-17,0.0137614620048,3.28999856691,0.00100677623338
4.8,0.287831940837,0.220165162448,0.46021765388,,,0.00058487261734,0.023432809948,,,,,2.00966460063e-17,0.0141795208022,3.33060881166,0.00114748923929
4.9,0.264408209358,0.190527098835,0.460214624089,,,0.000484360059332,0.0280777528015,,,,,2.08354448884e-17,0.0147444263561,3.35977740727,0.00127956454449
5,0.271745439703,0.179511304291,0.460212195046,,,0.000452990324294,0.0286468052433,,,,,2.11505007306e-17,0.0155479174529,3.37057075002,0.00134316963521
5.1,0.325589589648,0.205766963712,0.460210206625,,,0.000525487107898,0.0250121626024,,,,,2.20359454391e-17,0.016142290714,3.3603922782,0.00129680727709
5.2,0.42608489426,0.290331239586,0.460208465442,,,0.000677149406423,0.0197060460444,,,,,2.37949863616e-17,0.0164924202389,3.33374635735,0.00115094975328
5.3,0.519751363727,0.408554007181,0.460206976377,,,0.000857439920913,0.0152418086643,,,,,2.53925820282e-17,0.0166026533625,3.30009341506,0.000961626947661
5.4,0.525358166675,0.446623965296,0.460206040068,,,0.00101469506201,0.0127039260416,,,,,2.71436464546e-17,0.016520416889,3.26886979431,0.00079391678222
5.5,0.442848112388,0.375056090659,0.460206154525,,,0.00110510257956,0.012173275745,,,,,2.71011736036e-17,0.0162264727724,3.24627335554,0.000692064897505
5.6,0.334561035569,0.279823712406,0.460207817428,,,0.00110966375167,0.0134233723331,,,,,2.63457592854e-17,0.0157646931872,3.2348709324,0.000669894288451
5.7,0.239170938261,0.20489599108,0.460211343285,,,0.00104229434821,0.0163182305956,,,,,2.51243938608e-17,0.0154700225925,3.23455124197,0.000715095918594
5.8,0.163792378302,0.152578940712,0.460216739813,,,0.000936449765726,0.0209683539646,,,,,2.33265458719e-17,0.0156960542422,3.24350347226,0.000800459538853
5.9,0.10325909217,0.116136770407,0.46022364547,,,0.000823376124294,0.0276982607633,,,,,2.18896049486e-17,0.0160282697253,3.2588039577,0.000898559954983
6,0.0495029479173,0.0895283101912,0.460231346008,,,0.000720895194537,0.0367761069926,,,,,2.16351626648e-17,0.0164381184123,3.27684209971,0.00099511274565
6.1,-0.00649669626677,0.0681202080258,0.46023890327,,,0.000637012486701,0.0479528538939,,,,,2.0985737959e-17,0.0170984754701,3.29410151216,0.0010926269438
6.2,-0.0745487788491,0.0468906255563,0.46024539469,,,0.000577758380952,0.0601925297254,,,,,2.09177789021e-17,0.0181021273304,3.30852333209,0.00119919063962
6.3,-0.162382036214,0.0174973892942,0.460250195111,,,0.000547293112951,0.0719658874367,,,,,2.07703307397e-17,0.0191586336896,3.3208100626,0.00131101013227
6.4,-0.266623083171,-0.032389170208,0.460253176312,,,0.000540124126009,0.0817228695256,,,,,2.07863552808e-17,0.020247915006,3.3345061769,0.00140502127099
6.5,-0.367293213299,-0.108741366356,0.460254705334,,,0.000540660056168,0.0879577322524,,,,,2.12034705494e-17,0.0213481167872,3.35435358548,0.00144693002571
6.6,-0.442859498824,-0.194740485832,0.460255430646,,,0.00053791916087,0.0892498338969,,,,,2.21069233468e-17,0.0224377258877,3.38354954893,0.00140922495659
6.7,-0.487259481204,-0.261463212584,0.460255982944,,,0.000534577446546,0.085009557956,,,,,2.28435514824e-17,0.0234984051617,3.42142741062,0.00129208776222
6.8,-0.505621264396,-0.295522474141,0.460256732897,,,0.000539371446405,0.0764527801105,,,,,2.40496396541e-17,0.0245163243124,3.46350816155,0.00113276870326
6.9,-0.504627965737,-0.301830740808,0.460257683388,,,0.000558660936166,0.0663220819974,,,,,2.5812099652e-17,0.02577909269,3.50441099984,0.000987180746646
7,-0.490213693473,-0.291586971811,0.460258584567,,,0.000592335101222,0.0573411077408,,,,,2.79204643194e-17,0.0274601596626,3.54121897558,0.00089468826495
7.1,-0.468026173332,-0.273865247076,0.460259269425,,,0.000629063445465,0.0511195033953,,,,,2.95204192721e-17,0.0292134012748,3.57422649735,0.000859949226239
7.2,-0.442632265208,-0.253007201628,0.460259934298,,,0.000654954545651,0.0481709646618,,,,,3.10111941751e-17,0.0310060441427,3.60479944122,0.000863996305158
7.3,-0.416724799464,-0.230145268526,0.460261081033,,,0.000658392515235,0.0482906883294,,,,,3.16657425632e-17,0.0327965148296,3.63338519557,0.000885097042972
7.4,-0.392223478177,-0.206270944789,0.460263145936,,,0.000634771466172,0.0508342834803,,,,,3.13257092364e-17,0.0345426183094,3.65951837256,0.000910162906726
7.5,-0.37205628321,-0.184352533983,0.460266209874,,,0.000592662596477,0.0548294928905,,,,,3.04944821706e-17,0.0362092663983,3.68221188089,0.00093615026229
