time,chiJ_vector,chiJ_klt2p5,rho_total,initial_scale,precondition_epsA,lorenz_shadow_relative_vector_rms,longitudinal_field_fraction,spherical_safe_kmax,kinit_effective,dt,seed,gauss_constraint_relative_rms,escape_speed_over_c,beta_energy_mean,frac_beta_lt1
1.4,-0.678359815692,-0.618736847236,0.460244708823,,,9.48761299143e-05,0.00249604763732,,,,,1.68640737842e-17,0.00466223276669,2.96889825439,4.93894901801e-05
1.5,-0.675398353889,-0.607747520566,0.460245742348,,,6.75648101889e-05,0.00482660725912,,,,,1.70422950335e-17,0.00485240066004,2.96987863161,8.58390717395e-05
1.6,-0.679587691611,-0.60840742996,0.460246527019,,,3.29388647406e-05,0.00828329975555,,,,,1.69329732923e-17,0.00489348352242,2.9711642688,0.000132965428747
1.7,-0.692419647708,-0.625104965989,0.46024702893,,,6.99316635098e-06,0.01132962046,,,,,1.75471258001e-17,0.00475665445623,2.9723856041,0.000175643041337
1.8,-0.717137041202,-0.663089069385,0.460247097773,,,1.62885666326e-05,0.0109371159624,,,,,1.87147721141e-17,0.00442945132086,2.97293749634,0.000187796501944
1.9,-0.750501717013,-0.714844367514,0.460246506227,,,6.83544261938e-05,0.00736437151508,,,,,1.97542504619e-17,0.00391397424205,2.97255984469,0.000155783416353
2,-0.771002834058,-0.746147058684,0.460245137192,,,0.000205005051019,0.00379311793944,,,,,2.50757788438e-17,0.00321760597432,2.97173532163,9.90726322524e-05
2.1,-0.770030102209,-0.743890895001,0.460243257198,,,0.000464359443538,0.00164269887952,,,,,3.79677135649e-17,0.0023804963058,2.9711101383,5.06415526372e-05
2.2,-0.766090398684,-0.734869663601,0.460241720054,,,0.000931268857605,0.000687408141397,,,,,7.36026609864e-17,0.003086929151,2.97081188055,2.61605287785e-05
2.3,-0.764330249211,-0.731150901702,0.460241938296,,,0.00191249977803,0.000360790182642,,,,,1.71542448664e-16,0.0038067788538,2.97051224556,2.07277081127e-05
2.4,-0.761122787818,-0.728833977136,0.460245546554,,,0.00515657806699,0.000253490887189,,,,,2.62051199136e-16,0.00441507193466,2.96984987672,2.30279593077e-05
2.5,-0.755848070955,-0.725035249162,0.460253803618,,,0.00317010070885,0.000226903350972,,,,,1.68618558364e-16,0.00504606234103,2.96873196185,2.79102497354e-05
2.6,-0.742133469898,-0.714139095498,0.460266888358,,,0.00116534128744,0.00040983022618,,,,,6.85609345806e-17,0.00557422366373,2.96742657229,4.20542508445e-05
2.7,-0.709625300585,-0.687420807252,0.460283333524,,,0.000480445549123,0.00119524883803,,,,,3.89446091729e-17,0.00600892793569,2.96660551314,8.58759698586e-05
2.8,-0.669602159822,-0.653323577821,0.460299915176,,,0.000185360755312,0.00344749875905,,,,,3.15257802494e-17,0.00638988055266,2.96765216544,0.000195697130877
2.9,-0.657258416237,-0.641727831629,0.460312309596,,,7.7922937102e-05,0.00872217814911,,,,,2.75426955391e-17,0.0070939031551,2.97288108529,0.000395831759638
3,-0.695981915426,-0.675219348259,0.460316591121,,,9.48209453438e-05,0.010521231358,,,,,2.80246702555e-17,0.00821396230672,2.98026698739,0.000530946132565
3.1,-0.763234649786,-0.736168082664,0.460311101763,,,0.00022637454796,0.00419656378389,,,,,3.06777950589e-17,0.00920168094549,2.9810205687,0.000433040184931
3.2,-0.761627432872,-0.737931459479,0.460297683225,,,0.00040148862453,0.00143344925905,,,,,3.77050766813e-17,0.0100421250843,2.97766377343,0.000301881268115
3.3,-0.6211148147,-0.610352929699,0.460281337374,,,0.000631928839032,0.000581522000604,,,,,5.22598052315e-17,0.0107720367023,2.97460553354,0.000231973040082
3.4,-0.424574809942,-0.425663523638,0.46026827482,,,0.00104155988945,0.00033329505677,,,,,8.10597341976e-17,0.0114323074388,2.97273384823,0.00021310313679
3.5,-0.25576098114,-0.267262343565,0.460263347076,,,0.00134802757803,0.00034951207815,,,,,9.03357283171e-17,0.0120524722147,2.97241805449,0.000236608204816
3.6,-0.134172522329,-0.154929889032,0.460268176391,,,0.000861267705087,0.000585514278759,,,,,5.79657044275e-17,0.012643965682,2.97475929166,0.000310289645209
3.7,-0.0562428951174,-0.083601001301,0.460280793817,,,0.000591838980216,0.00109440572421,,,,,4.28564819021e-17,0.0132018843996,2.98238126005,0.000459509481621
3.8,-0.0160050132019,-0.0465051046158,0.460296793808,,,0.00044442355586,0.00196215996499,,,,,3.51374580519e-17,0.0137101996805,2.99999482703,0.000720326457448
3.9,-0.012417653965,-0.0426297992071,0.460311355668,,,0.00032106020472,0.00316013899817,,,,,3.08480840327e-17,0.0141472078238,3.03059908264,0.00107538901594
4,-0.0556081053701,-0.0824837817865,0.460321136282,,,0.000231462463901,0.00399777094842,,,,,2.86191858799e-17,0.0144921707042,3.06285044195,0.00133910886838
4.1,-0.165014738552,-0.190767571945,0.46032514636,,,0.000232828607124,0.00383697445434,,,,,2.60995991391e-17,0.0147334832435,3.07926856509,0.0013541405627
4.2,-0.167168110654,-0.242111341532,0.460324353218,,,0.000308130130559,0.00348364978698,,,,,2.46254109419e-17,0.0148717892298,3.08299804671,0.0012303318319
4.3,0.246722874253,0.160260379468,0.460320548726,,,0.000414778216578,0.00360605262076,,,,,2.33618314767e-17,0.0149097109751,3.08474797609,0.00110206518803
4.4,0.363105317938,0.310612707794,0.460315334002,,,0.00052533859215,0.00460788647286,,,,,2.1315878088e-17,0.014832901059,3.0901233601,0.00102297845323
4.5,0.356382643751,0.317700889684,0.460309705485,,,0.000597917409245,0.00697889450998,,,,,2.05584261724e-17,0.0145999806772,3.1015790767,0.00101523151189
4.6,0.335599387312,0.303730977884,0.460304162293,,,0.000607737034888,0.0111638771496,,,,,1.89059218883e-17,0.0141516918049,3.12015988203,0.00109140486124
4.7,0.318903566107,0.289864464317,0.460298988041,,,0.000562347646707,0.0170462201099,,,,,1.85303526146e-17,0.0137440446762,3.1446674327,0.0012455633051
4.8,0.311395613018,0.281499227957,0.460294425337,,,0.000483162188605,0.0232527348367,,,,,1.91154266803e-17,0.0134170275163,3.17033352254,0.00143761141201
4.9,0.316615352385,0.28222139076,0.460290659857,,,0.000395812952214,0.0272658343987,,,,,1.90848126414e-17,0.0135405154969,3.18978808379,0.00159539489524
5,0.338107324295,0.296350076985,0.46028771543,,,0.000345047800846,0.0272725590276,,,,,2.04284274169e-17,0.0140983392801,3.19701978455,0.00164724345342
5.1,0.37824056301,0.329089292055,0.460285431099,,,0.00038889100443,0.0239385159373,,,,,2.25151823578e-17,0.0145222390083,3.19095367398,0.00156549585069
5.2,0.42918451097,0.379365831377,0.460283597775,,,0.000521642153405,0.0195035947856,,,,,2.39459081774e-17,0.0149108600904,3.17514512625,0.00138320661946
5.3,0.456193053844,0.418309847374,0.460282164481,,,0.000686974784881,0.0157689632765,,,,,2.77362203161e-17,0.0151037441047,3.15473242407,0.00117106034833
5.4,0.421227028708,0.399018825797,0.460281349908,,,0.00083433341719,0.0134583840453,,,,,3.00973969881e-17,0.0150766792071,3.13407546874,0.000998576367337
5.5,0.340392055392,0.327981808085,0.460281576946,,,0.000925777984317,0.0126736953791,,,,,3.1856608891e-17,0.0152492863246,3.11625500042,0.000907537035874
5.6,0.253900600868,0.248012116537,0.460283285504,,,0.000942567340856,0.0134315304016,,,,,3.13152901202e-17,0.0153401873856,3.10345306316,0.0009051991367
5.7,0.180349958944,0.180222068039,0.460286741787,,,0.000890722007959,0.0159449946887,,,,,2.82064668639e-17,0.0153195079136,3.09721305497,0.000971551191838
5.8,0.121315139095,0.126569346885,0.460291923387,,,0.000793872027984,0.0206673231248,,,,,2.59188007902e-17,0.0157487215937,3.09829350343,0.00107409431044
5.9,0.0735126730191,0.0840317669713,0.460298488397,,,0.000678639528942,0.0281208682695,,,,,2.39142879197e-17,0.0165849505813,3.10629926234,0.0011850364175
6,0.033446737681,0.0497483511113,0.460305806257,,,0.000564652676702,0.0384893254349,,,,,2.1193695583e-17,0.017435118767,3.11947565346,0.00129363310803
6.1,-0.00199052213352,0.0215960954025,0.460313046791,,,0.000464139899075,0.0510475817245,,,,,2.11500316868e-17,0.0182894163486,3.13506876659,0.00140458540665
6.2,-0.0365484420694,-0.00302077845549,0.460319341789,,,0.000386600541466,0.0638472578704,,,,,2.02998433842e-17,0.0191551773196,3.15037783779,0.00152062468596
6.3,-0.0761129616884,-0.0295477886539,0.46032400749,,,0.000339256044743,0.0742502674788,,,,,2.06512218028e-17,0.0200518742074,3.16399731495,0.00162340478798
6.4,-0.127893811283,-0.0676744195492,0.460326762271,,,0.000322009507069,0.0801318047192,,,,,2.0835867411e-17,0.020996408204,3.17630454564,0.00167358462977
6.5,-0.193807561615,-0.125462435155,0.460327840244,,,0.000328282496779,0.0806782923919,,,,,2.1407593524e-17,0.0219896949325,3.18876481066,0.00163461535393
6.6,-0.264800302003,-0.197223888317,0.46032791986,,,0.000350800986003,0.0763610008498,,,,,2.30804590415e-17,0.0230167310201,3.20266809853,0.0015019403583
6.7,-0.32808211169,-0.265628194451,0.460327864705,,,0.000382098726365,0.0686711191746,,,,,2.51383412208e-17,0.0242130107248,3.21829369014,0.00131298802426
6.8,-0.376687783626,-0.317807549794,0.460328385058,,,0.000414067852429,0.0598418519064,,,,,2.78821060879e-17,0.0254103724852,3.23501350553,0.00112671137087
6.9,-0.409056355046,-0.350438522568,0.460329787063,,,0.000438222597567,0.0522396595751,,,,,3.10394489283e-17,0.0266059971197,3.25200479481,0.00098892893188
7,-0.4256360952,-0.365182712359,0.460331927776,,,0.000445341561933,0.0476017527971,,,,,3.45686714051e-17,0.0277990608747,3.26872325763,0.000915884264886
7.1,-0.428129970203,-0.365529566272,0.46033439726,,,0.000429728724162,0.0466571565795,,,,,3.69022377089e-17,0.0289480102545,3.28470014192,0.0009042004889
7.2,-0.419603181039,-0.355640792657,0.460336837188,,,0.000397910655916,0.0490203577802,,,,,3.71295880085e-17,0.0299963496187,3.29913292519,0.000941710972062
7.3,-0.403526307347,-0.339435900259,0.460339182311,,,0.000365195984608,0.0531231832719,,,,,3.55577571257e-17,0.0309135284051,3.31111444298,0.00100458973668
7.4,-0.382760762815,-0.320080852782,0.460341618318,,,0.000342172598123,0.0567900729473,,,,,3.4726079916e-17,0.0316966940324,3.32059822623,0.00106117446556
7.5,-0.359826803517,-0.300132564697,0.460344310956,,,0.000333640124297,0.0585917658213,,,,,3.5078455991e-17,0.0323367240477,3.32887000714,0.00109332948343
