time,chiJ_vector,chiJ_klt2p5,rho_total,initial_scale,precondition_epsA,lorenz_shadow_relative_vector_rms,longitudinal_field_fraction,spherical_safe_kmax,kinit_effective,dt,seed,gauss_constraint_relative_rms,escape_speed_over_c,beta_energy_mean,frac_beta_lt1
5,0.27094971914,0.1875381505,0.460211729115,,,0.000409977783461,0.0279972134408,,,,,1.89105608481e-17,0.0151368127209,3.33008189317,0.00134060464872
5.1,0.31597479249,0.210910459687,0.46020977006,,,0.000470470054886,0.0246385612246,,,,,1.89104028184e-17,0.0156693891823,3.32144324989,0.0013017979277
5.2,0.411801261873,0.291555835858,0.460208012978,,,0.000616717425145,0.0195097012225,,,,,1.92612501145e-17,0.0159731249532,3.29814301936,0.00115920241769
5.3,0.506707661159,0.404731622596,0.46020645802,,,0.000798847466082,0.015048989561,,,,,2.01159617694e-17,0.0160092139135,3.26713737944,0.000968815317545
5.4,0.512094707973,0.43575568906,0.460205426424,,,0.000962579268343,0.0123740391439,,,,,2.08894528844e-17,0.0158968575553,3.23622483153,0.000798612530695
5.5,0.428304406163,0.361042992008,0.460205441963,,,0.00106180366137,0.0116307383809,,,,,2.10468951337e-17,0.015522377029,3.2114795682,0.00069566922429
5.6,0.321013112466,0.267351757458,0.460207016764,,,0.00107461817655,0.0126655435536,,,,,2.04547202926e-17,0.0155519595395,3.1963897862,0.000675428782545
5.7,0.228201801251,0.194543183768,0.460210467333,,,0.00101250061864,0.0154134371962,,,,,1.96333528161e-17,0.0156527598295,3.19208339325,0.000725908673734
5.8,0.155906849304,0.143183203345,0.460215801314,,,0.000907842583303,0.020039663806,,,,,1.94028817698e-17,0.0156782038429,3.19776725876,0.00081911054503
5.9,0.098609447926,0.106487817686,0.460222661998,,,0.000791575621185,0.0268970282676,,,,,1.86994128777e-17,0.0156666942969,3.21109272898,0.000926296397647
6,0.0485543921502,0.0789499694715,0.46023033572,,,0.000682310839428,0.0362474332106,,,,,1.85168583477e-17,0.0161456546471,3.22860376723,0.00103203517013
6.1,-0.00241182187078,0.0567186187494,0.460237864829,,,0.000589707526153,0.0477665656827,,,,,1.89919677728e-17,0.0170299245543,3.24657935406,0.00113769945351
6.2,-0.0631343233225,0.0357259944297,0.460244287691,,,0.000520880956237,0.0602403339567,,,,,1.84422983888e-17,0.0180179913673,3.26239069611,0.00124931778626
6.3,-0.141613824704,0.00852048857961,0.460248938944,,,0.000480919536462,0.0719346702862,,,,,1.87473724501e-17,0.0190475197675,3.27579770765,0.00136004038586
6.4,-0.237537900769,-0.03751093236,0.460251668449,,,0.000467347178016,0.0812335756548,,,,,1.83391559703e-17,0.0201870811729,3.2891616575,0.00144467017367
6.5,-0.334777676125,-0.111249726142,0.460252858065,,,0.000468357662341,0.0867600077442,,,,,1.86661946294e-17,0.0213479235356,3.3062220817,0.00146997604717
6.6,-0.412084392603,-0.199155361246,0.460253225212,,,0.000471928178545,0.0873106766559,,,,,1.88040056765e-17,0.0225111680031,3.33000086368,0.00141260671039
6.7,-0.460875577903,-0.271565735431,0.460253508929,,,0.000474414669374,0.0824934462297,,,,,1.93853145195e-17,0.023650158885,3.36084706001,0.00127778521941
6.8,-0.483740507998,-0.311531365351,0.460254165411,,,0.000479279717653,0.0736948811272,,,,,1.99219498894e-17,0.0247414195506,3.39602405784,0.00110696513318
6.9,-0.485479197462,-0.320861882991,0.460255194842,,,0.000491458062821,0.0637856792143,,,,,2.0717394879e-17,0.0257706754117,3.43151830155,0.000958631470463
7,-0.471417649583,-0.309736416702,0.460256232222,,,0.000511457268201,0.0554679356796,,,,,2.157122091e-17,0.0270823127835,3.46456454218,0.000871693555538
7.1,-0.448209779724,-0.288567528631,0.460256949111,,,0.000532682232002,0.0501451892815,,,,,2.18946981715e-17,0.0287235629244,3.49466465239,0.00084667740135
7.2,-0.421824931703,-0.264124624137,0.460257479959,,,0.000545160334172,0.0480123894419,,,,,2.23859195563e-17,0.0303491621001,3.5223938865,0.000858982653082
7.3,-0.39575554852,-0.239457831776,0.460258385671,,,0.000541499653363,0.0484844537627,,,,,2.27843024849e-17,0.0318902434215,3.54746045521,0.000882246112086
7.4,-0.37199272386,-0.216233255146,0.460260178894,,,0.000522286375906,0.0506324571921,,,,,2.25105699902e-17,0.0332929046014,3.5687424312,0.000901626739
7.5,-0.352502790331,-0.196668660669,0.460262989084,,,0.000493561452195,0.0536487074347,,,,,2.2288539564e-17,0.0346452758392,3.58595431669,0.000917595863361
