time,chiJ_vector,chiJ_klt2p5,rho_total,initial_scale,precondition_epsA,lorenz_shadow_relative_vector_rms,longitudinal_field_fraction,spherical_safe_kmax,kinit_effective,dt,seed,gauss_constraint_relative_rms,escape_speed_over_c,beta_energy_mean,frac_beta_lt1
2.1,-0.814801407937,-0.785228614955,0.510039315315,,,1.77320145616e-14,3.08594693511e-29,,,,,2.6396446878e-16,0.0210942115651,2.96801521665,4.55890979068e-33
2.2,-0.810639468277,-0.781433571038,0.520537944928,,,1.77424690772e-14,1.55391691511e-29,,,,,2.69193423162e-16,0.0232004043629,2.96764136034,4.40167762925e-33
2.3,-0.802223069526,-0.773549124603,0.532960753871,,,1.94745792446e-14,1.38966376006e-29,,,,,2.68685593337e-16,0.0255075952514,2.96686639962,4.28798672506e-33
2.4,-0.792241852307,-0.764331765067,0.54410133534,,,2.70113893237e-14,2.25626992883e-29,,,,,2.69561164056e-16,0.0274625803217,2.96583086296,4.79994795218e-33
2.5,-0.782091702901,-0.755211474746,0.550015377118,,,1.11870478345e-13,4.23206945221e-29,,,,,2.77146545151e-16,0.0285225556136,2.96464894718,6.65589760194e-33
2.6,-0.772128193868,-0.746516344521,0.547532036975,,,5.62498429479e-14,7.89865721529e-29,,,,,2.76647126923e-16,0.0282638984677,2.96340681447,9.77713056254e-33
2.7,-0.762669988055,-0.73846388524,0.535937518247,,,3.30087696889e-14,1.49433523065e-28,,,,,2.71377607423e-16,0.0264763641699,2.96223233897,1.43079980371e-32
2.8,-0.755137086037,-0.732282374098,0.518008078212,,,2.645887553e-14,3.01944739129e-28,,,,,2.69445983608e-16,0.0232721813032,2.96149226247,2.37437487735e-32
2.9,-0.753056607478,-0.731199272524,0.499639206056,,,2.38505713412e-14,6.895024665e-28,,,,,2.72229869217e-16,0.0192638548004,2.96236024584,3.87448267688e-32
3,-0.762045618985,-0.740457183113,0.487870829092,,,2.24858147042e-14,1.62669354395e-27,,,,,2.91463725129e-16,0.0158930498107,2.96720017923,5.98544199001e-32
3.1,-0.78580673579,-0.763498568724,0.487957151895,,,2.19064318522e-14,1.64325620186e-27,,,,,2.85153691157e-16,0.0153683369943,2.97343076151,6.24567464566e-32
3.2,-0.812690819813,-0.789022245353,0.500814066804,,,2.22214633958e-14,6.88420242342e-28,,,,,2.73142176587e-16,0.0183125705309,2.97357047476,4.41293844953e-32
3.3,-0.798197173744,-0.774120154827,0.522214154988,,,2.44072852623e-14,2.91376948424e-28,,,,,2.73908442803e-16,0.02274846847,2.97066778103,3.00865060755e-32
3.4,-0.694996015753,-0.67346842697,0.544332475264,,,3.15395602593e-14,1.39440686891e-28,,,,,2.62800193516e-16,0.0267423041416,2.96782163477,2.27540097905e-32
3.5,-0.53283973701,-0.516239654707,0.559033113795,,,6.06366418426e-14,7.87697206218e-29,,,,,2.65738590282e-16,0.0292170080893,2.96548157368,2.05808969813e-32
3.6,-0.384393807978,-0.372419861806,0.561330301508,,,7.38838280412e-14,7.03094914008e-29,,,,,2.73221658681e-16,0.0297004369132,2.96353358125,2.25786028975e-32
